Purchase_ID,Customer_ID,Product_ID,Purchase_Date,Quantity
PUR47960,CUST05431,P00559,2026-02-23,1
PUR47961,CUST05431,P00474,2025-01-22,2
PUR47962,CUST05431,P00474,2025-01-25,1
PUR47963,CUST05431,P00474,2025-12-09,1
PUR47964,CUST05431,P00165,2026-03-18,1
PUR47965,CUST05431,P00474,2026-07-15,1
PUR47966,CUST05431,P00055,2025-10-15,2
PUR47967,CUST05431,P00474,2025-01-07,1
PUR47968,CUST05431,P00240,2026-02-19,2
PUR47969,CUST05431,P00576,2025-06-02,2
PUR47970,CUST05431,P00138,2025-09-12,1
PUR47971,CUST05431,P00456,2024-11-02,1
PUR47972,CUST05431,P00118,2026-05-04,2
PUR47973,CUST05431,P00474,2025-05-06,1
PUR47974,CUST05431,P00485,2025-05-27,2
PUR47975,CUST05431,P00398,2025-03-25,3
PUR47976,CUST05431,P00474,2025-03-13,1
PUR47977,CUST05432,P00385,2025-04-15,2
PUR47978,CUST05432,P00381,2025-09-02,1
PUR47979,CUST05432,P00385,2026-08-20,1
PUR47980,CUST05432,P00385,2025-01-25,1
PUR47981,CUST05432,P00385,2026-04-10,1
PUR47982,CUST05432,P00385,2024-12-21,1
PUR47983,CUST05432,P00305,2025-02-27,1
PUR47984,CUST05432,P00385,2026-07-19,2
PUR47985,CUST05432,P00385,2025-04-25,2
PUR47986,CUST05433,P00359,2024-12-30,1
PUR47987,CUST05433,P00155,2024-11-13,1
PUR47988,CUST05433,P00359,2026-08-25,2
PUR47989,CUST05433,P00587,2025-10-04,1
PUR47990,CUST05433,P00359,2025-03-31,1
PUR47991,CUST05434,P00294,2025-08-08,1
PUR47992,CUST05434,P00604,2025-02-03,2
PUR47993,CUST05434,P00020,2025-09-14,1
PUR47994,CUST05434,P00620,2025-10-27,2
PUR47995,CUST05434,P00576,2025-08-27,1
PUR47996,CUST05434,P00020,2025-12-08,1
PUR47997,CUST05435,P00096,2026-03-01,1
PUR47998,CUST05435,P00081,2026-03-31,1
PUR47999,CUST05435,P00252,2025-08-01,1
PUR48000,CUST05435,P00123,2026-05-27,1
PUR48001,CUST05435,P00437,2025-05-31,2
PUR48002,CUST05435,P00123,2026-04-08,1
PUR48003,CUST05435,P00507,2025-04-24,1
PUR48004,CUST05435,P00437,2026-02-19,1
PUR48005,CUST05435,P00123,2025-08-19,2
PUR48006,CUST05435,P00146,2025-01-06,2
PUR48007,CUST05435,P00276,2026-01-16,1
PUR48008,CUST05435,P00123,2025-05-05,1
PUR48009,CUST05435,P00096,2025-06-17,1
PUR48010,CUST05435,P00431,2024-10-02,1
PUR48011,CUST05435,P00461,2025-03-02,1
PUR48012,CUST05436,P00176,2025-03-06,2
PUR48013,CUST05437,P00285,2024-12-30,2
PUR48014,CUST05437,P00219,2025-10-30,1
PUR48015,CUST05437,P00285,2024-11-03,1
PUR48016,CUST05437,P00131,2025-09-01,1
PUR48017,CUST05437,P00285,2024-10-20,1
PUR48018,CUST05437,P00285,2026-06-13,2
PUR48019,CUST05437,P00285,2025-06-09,1
PUR48020,CUST05437,P00587,2025-04-17,1
PUR48021,CUST05437,P00114,2026-03-13,1
PUR48022,CUST05437,P00219,2026-03-23,1
PUR48023,CUST05437,P00219,2025-05-10,1
PUR48024,CUST05437,P00587,2026-07-17,1
PUR48025,CUST05437,P00285,2026-02-07,1
PUR48026,CUST05438,P00352,2025-06-25,1
PUR48027,CUST05438,P00314,2024-12-19,3
PUR48028,CUST05438,P00070,2025-09-29,1
PUR48029,CUST05438,P00314,2024-10-15,1
PUR48030,CUST05438,P00352,2025-08-17,2
PUR48031,CUST05438,P00729,2024-09-11,1
PUR48032,CUST05438,P00352,2025-06-12,1
PUR48033,CUST05439,P00469,2025-02-05,1
PUR48034,CUST05439,P00208,2025-11-24,1
PUR48035,CUST05439,P00515,2025-05-24,1
PUR48036,CUST05439,P00422,2026-04-02,1
PUR48037,CUST05439,P00048,2024-12-15,1
PUR48038,CUST05439,P00422,2025-06-28,2
PUR48039,CUST05439,P00616,2026-07-08,1
PUR48040,CUST05439,P00325,2025-07-19,1
PUR48041,CUST05439,P00622,2025-10-20,1
PUR48042,CUST05440,P00074,2025-05-29,2
PUR48043,CUST05440,P00563,2026-07-05,1
PUR48044,CUST05440,P00096,2026-01-25,1
PUR48045,CUST05440,P00525,2025-06-23,2
PUR48046,CUST05440,P00123,2025-12-21,1
PUR48047,CUST05440,P00011,2026-03-25,1
PUR48048,CUST05440,P00096,2025-01-25,2
PUR48049,CUST05441,P00020,2025-03-02,2
PUR48050,CUST05441,P00020,2025-03-07,1
PUR48051,CUST05441,P00448,2025-07-05,1
PUR48052,CUST05441,P00190,2025-12-27,2
PUR48053,CUST05441,P00488,2026-05-27,1
PUR48054,CUST05441,P00567,2024-11-20,2
PUR48055,CUST05441,P00020,2025-09-20,2
PUR48056,CUST05441,P00474,2025-01-05,3
PUR48057,CUST05441,P00398,2025-01-01,1
PUR48058,CUST05441,P00020,2024-09-14,1
PUR48059,CUST05441,P00020,2024-10-22,1
PUR48060,CUST05441,P00020,2025-08-15,1
PUR48061,CUST05441,P00020,2025-08-15,1
PUR48062,CUST05441,P00255,2026-09-01,2
PUR48063,CUST05442,P00594,2026-08-15,1
PUR48064,CUST05442,P00262,2025-06-14,1
PUR48065,CUST05442,P00200,2025-10-10,1
PUR48066,CUST05442,P00584,2025-05-16,1
PUR48067,CUST05442,P00422,2026-04-04,1
PUR48068,CUST05442,P00200,2025-10-04,2
PUR48069,CUST05442,P00310,2026-04-02,1
PUR48070,CUST05442,P00529,2025-11-12,2
PUR48071,CUST05442,P00591,2025-07-18,1
PUR48072,CUST05442,P00015,2025-11-01,1
PUR48073,CUST05444,P00158,2026-09-01,1
PUR48074,CUST05444,P00353,2026-08-04,2
PUR48075,CUST05444,P00158,2026-08-26,1
PUR48076,CUST05445,P00381,2025-04-07,1
PUR48077,CUST05445,P00250,2025-10-03,1
PUR48078,CUST05445,P00327,2026-07-20,1
PUR48079,CUST05445,P00063,2025-02-03,1
PUR48080,CUST05446,P00371,2025-08-29,3
PUR48081,CUST05446,P00218,2026-02-21,2
PUR48082,CUST05446,P00636,2024-11-26,1
PUR48083,CUST05446,P00371,2025-06-14,1
PUR48084,CUST05446,P00076,2025-08-02,1
PUR48085,CUST05446,P00076,2026-01-07,1
PUR48086,CUST05446,P00076,2025-02-22,2
PUR48087,CUST05446,P00325,2026-08-18,1
PUR48088,CUST05446,P00731,2025-02-01,2
PUR48089,CUST05447,P00581,2024-10-25,1
PUR48090,CUST05447,P00619,2025-06-15,1
PUR48091,CUST05447,P00277,2026-05-29,1
PUR48092,CUST05447,P00521,2026-03-01,1
PUR48093,CUST05447,P00522,2025-12-19,2
PUR48094,CUST05447,P00581,2024-09-09,1
PUR48095,CUST05447,P00522,2026-01-24,1
PUR48096,CUST05447,P00104,2026-01-21,2
PUR48097,CUST05447,P00055,2025-06-18,2
PUR48098,CUST05448,P00296,2024-11-10,1
PUR48099,CUST05448,P00530,2026-06-27,1
PUR48100,CUST05448,P00387,2026-01-29,1
PUR48101,CUST05449,P00407,2024-10-12,1
PUR48102,CUST05449,P00702,2025-03-31,2
PUR48103,CUST05449,P00029,2025-05-26,2
PUR48104,CUST05449,P00679,2024-10-01,1
PUR48105,CUST05449,P00549,2024-10-07,1
PUR48106,CUST05449,P00742,2024-11-22,1
PUR48107,CUST05449,P00373,2026-03-10,1
PUR48108,CUST05449,P00742,2026-03-14,1
PUR48109,CUST05449,P00264,2026-05-18,2
PUR48110,CUST05449,P00362,2025-05-14,1
PUR48111,CUST05449,P00372,2025-01-24,2
PUR48112,CUST05449,P00362,2024-12-26,1
PUR48113,CUST05449,P00742,2025-04-20,1
PUR48114,CUST05450,P00656,2025-02-17,2
PUR48115,CUST05450,P00242,2026-08-03,1
PUR48116,CUST05450,P00098,2026-07-24,1
PUR48117,CUST05450,P00236,2026-06-10,1
PUR48118,CUST05450,P00326,2026-05-14,1
PUR48119,CUST05450,P00680,2024-09-02,2
PUR48120,CUST05450,P00132,2025-07-06,1
PUR48121,CUST05450,P00680,2026-05-28,1
PUR48122,CUST05450,P00530,2026-01-16,1
PUR48123,CUST05450,P00500,2025-12-29,1
PUR48124,CUST05450,P00680,2024-10-17,1
PUR48125,CUST05451,P00347,2026-04-01,1
PUR48126,CUST05451,P00586,2026-05-15,1
PUR48127,CUST05451,P00727,2025-06-05,1
PUR48128,CUST05452,P00314,2026-08-05,1
PUR48129,CUST05452,P00285,2025-04-15,1
PUR48130,CUST05452,P00709,2026-02-17,1
PUR48131,CUST05452,P00314,2025-12-29,1
PUR48132,CUST05452,P00352,2026-07-24,1
PUR48133,CUST05452,P00471,2025-01-17,1
PUR48134,CUST05452,P00314,2026-07-12,1
PUR48135,CUST05452,P00314,2026-05-21,1
PUR48136,CUST05452,P00515,2026-06-06,1
PUR48137,CUST05452,P00314,2026-04-03,1
PUR48138,CUST05452,P00145,2025-09-20,1
PUR48139,CUST05452,P00234,2026-03-23,1
PUR48140,CUST05452,P00292,2026-04-26,1
PUR48141,CUST05452,P00314,2025-03-24,2
PUR48142,CUST05452,P00314,2025-06-07,1
PUR48143,CUST05452,P00314,2025-01-24,1
PUR48144,CUST05452,P00314,2025-08-30,1
PUR48145,CUST05453,P00525,2025-03-14,1
PUR48146,CUST05453,P00126,2024-12-02,1
PUR48147,CUST05453,P00525,2025-09-19,1
PUR48148,CUST05453,P00365,2025-04-08,2
PUR48149,CUST05453,P00036,2026-03-12,2
PUR48150,CUST05453,P00525,2025-08-05,1
PUR48151,CUST05453,P00525,2025-09-28,1
PUR48152,CUST05454,P00698,2026-05-14,1
PUR48153,CUST05454,P00743,2026-08-01,1
PUR48154,CUST05454,P00743,2026-04-26,1
PUR48155,CUST05454,P00326,2026-07-04,1
PUR48156,CUST05454,P00227,2026-03-14,1
PUR48157,CUST05454,P00031,2026-05-13,1
PUR48158,CUST05454,P00720,2026-05-20,1
PUR48159,CUST05454,P00501,2026-07-16,2
PUR48160,CUST05454,P00743,2026-07-29,2
PUR48161,CUST05454,P00706,2026-03-15,1
PUR48162,CUST05454,P00698,2026-02-12,1
PUR48163,CUST05454,P00743,2026-07-31,1
PUR48164,CUST05455,P00209,2026-07-03,1
PUR48165,CUST05455,P00061,2025-07-24,2
PUR48166,CUST05455,P00748,2026-04-03,1
PUR48167,CUST05455,P00069,2024-11-08,1
PUR48168,CUST05455,P00230,2026-02-03,1
PUR48169,CUST05455,P00061,2025-03-19,1
PUR48170,CUST05456,P00460,2025-02-24,1
PUR48171,CUST05456,P00122,2026-01-05,1
PUR48172,CUST05456,P00394,2024-09-02,2
PUR48173,CUST05456,P00460,2025-05-27,2
PUR48174,CUST05456,P00676,2025-08-17,1
PUR48175,CUST05456,P00685,2026-02-23,1
PUR48176,CUST05456,P00460,2024-09-13,1
PUR48177,CUST05456,P00460,2025-10-03,1
PUR48178,CUST05456,P00601,2026-08-13,2
PUR48179,CUST05456,P00067,2025-03-16,2
PUR48180,CUST05456,P00476,2026-06-18,1
PUR48181,CUST05456,P00476,2025-04-29,1
PUR48182,CUST05456,P00460,2024-10-19,1
PUR48183,CUST05456,P00676,2024-10-25,2
PUR48184,CUST05456,P00460,2026-03-24,1
PUR48185,CUST05456,P00460,2026-07-02,1
PUR48186,CUST05456,P00460,2025-11-29,2
PUR48187,CUST05456,P00729,2026-03-07,2
PUR48188,CUST05456,P00676,2026-08-05,2
PUR48189,CUST05457,P00211,2026-02-22,1
PUR48190,CUST05457,P00740,2025-12-05,1
PUR48191,CUST05458,P00666,2025-02-22,1
PUR48192,CUST05458,P00636,2025-08-26,2
PUR48193,CUST05458,P00346,2025-10-18,1
PUR48194,CUST05458,P00606,2026-03-10,1
PUR48195,CUST05458,P00606,2026-05-04,1
PUR48196,CUST05458,P00684,2026-01-06,2
PUR48197,CUST05458,P00310,2025-02-26,2
PUR48198,CUST05458,P00174,2025-07-11,1
PUR48199,CUST05458,P00634,2024-09-11,2
PUR48200,CUST05458,P00236,2025-11-29,2
PUR48201,CUST05460,P00223,2025-08-04,3
PUR48202,CUST05460,P00457,2026-02-12,1
PUR48203,CUST05461,P00280,2026-08-20,1
PUR48204,CUST05461,P00280,2024-10-14,1
PUR48205,CUST05461,P00280,2025-01-23,1
PUR48206,CUST05461,P00280,2025-11-28,1
PUR48207,CUST05461,P00539,2026-02-01,1
PUR48208,CUST05461,P00280,2025-10-01,1
PUR48209,CUST05461,P00280,2025-07-03,1
PUR48210,CUST05461,P00011,2026-08-05,1
PUR48211,CUST05461,P00280,2025-09-02,1
PUR48212,CUST05461,P00656,2025-07-02,1
PUR48213,CUST05461,P00022,2024-12-27,3
PUR48214,CUST05462,P00460,2025-04-07,1
PUR48215,CUST05462,P00460,2024-09-15,1
PUR48216,CUST05462,P00402,2026-05-24,1
PUR48217,CUST05462,P00460,2024-10-29,2
PUR48218,CUST05462,P00136,2025-04-02,1
PUR48219,CUST05462,P00729,2025-01-26,1
PUR48220,CUST05462,P00729,2026-03-23,1
PUR48221,CUST05462,P00460,2024-09-01,2
PUR48222,CUST05462,P00729,2025-10-20,1
PUR48223,CUST05462,P00713,2025-04-29,1
PUR48224,CUST05462,P00643,2025-05-29,1
PUR48225,CUST05462,P00460,2025-08-25,1
PUR48226,CUST05462,P00460,2025-10-03,1
PUR48227,CUST05462,P00460,2024-10-24,3
PUR48228,CUST05462,P00729,2026-07-20,2
PUR48229,CUST05462,P00460,2025-08-19,1
PUR48230,CUST05462,P00460,2024-11-15,1
PUR48231,CUST05462,P00037,2025-06-17,1
PUR48232,CUST05462,P00460,2025-04-24,1
PUR48233,CUST05462,P00460,2026-03-13,2
PUR48234,CUST05462,P00460,2026-08-10,1
PUR48235,CUST05462,P00460,2026-03-21,2
PUR48236,CUST05462,P00460,2025-05-24,1
PUR48237,CUST05462,P00729,2025-06-18,3
PUR48238,CUST05462,P00729,2024-12-04,1
PUR48239,CUST05462,P00460,2026-03-05,1
PUR48240,CUST05462,P00326,2025-08-11,1
PUR48241,CUST05463,P00353,2025-06-08,3
PUR48242,CUST05463,P00130,2026-01-14,3
PUR48243,CUST05463,P00694,2025-11-16,1
PUR48244,CUST05463,P00054,2025-06-20,1
PUR48245,CUST05463,P00054,2025-01-16,1
PUR48246,CUST05463,P00110,2026-05-23,1
PUR48247,CUST05463,P00054,2026-06-10,1
PUR48248,CUST05464,P00378,2025-01-03,1
PUR48249,CUST05464,P00140,2026-06-24,2
PUR48250,CUST05465,P00532,2026-04-17,1
PUR48251,CUST05465,P00391,2025-08-18,1
PUR48252,CUST05466,P00437,2026-08-29,1
PUR48253,CUST05466,P00437,2024-10-15,2
PUR48254,CUST05466,P00437,2026-04-20,1
PUR48255,CUST05466,P00437,2024-09-16,1
PUR48256,CUST05466,P00437,2026-06-02,1
PUR48257,CUST05466,P00745,2025-03-05,1
PUR48258,CUST05466,P00437,2025-08-23,1
PUR48259,CUST05467,P00364,2026-07-31,1
PUR48260,CUST05467,P00703,2025-04-04,2
PUR48261,CUST05467,P00409,2025-06-08,1
PUR48262,CUST05467,P00615,2025-07-07,2
PUR48263,CUST05467,P00068,2025-10-13,1
PUR48264,CUST05467,P00236,2025-02-18,1
PUR48265,CUST05468,P00529,2026-04-19,1
PUR48266,CUST05468,P00200,2026-05-05,1
PUR48267,CUST05468,P00297,2026-03-27,1
PUR48268,CUST05468,P00621,2025-08-30,1
PUR48269,CUST05468,P00012,2026-04-24,1
PUR48270,CUST05468,P00621,2026-02-26,1
PUR48271,CUST05469,P00532,2025-09-04,1
PUR48272,CUST05469,P00501,2025-12-27,2
PUR48273,CUST05469,P00091,2024-12-09,1
PUR48274,CUST05470,P00619,2025-10-30,1
PUR48275,CUST05470,P00312,2026-07-14,2
PUR48276,CUST05471,P00134,2026-07-15,1
PUR48277,CUST05471,P00178,2025-04-01,1
PUR48278,CUST05471,P00178,2025-10-26,2
PUR48279,CUST05471,P00013,2025-07-17,3
PUR48280,CUST05471,P00713,2025-04-12,1
PUR48281,CUST05471,P00383,2025-06-22,1
PUR48282,CUST05471,P00729,2025-03-26,1
PUR48283,CUST05471,P00342,2026-05-26,1
PUR48284,CUST05471,P00713,2025-07-25,3
PUR48285,CUST05471,P00505,2025-06-17,2
PUR48286,CUST05471,P00460,2025-08-23,1
PUR48287,CUST05471,P00383,2026-08-12,1
PUR48288,CUST05472,P00577,2026-04-02,2
PUR48289,CUST05472,P00242,2025-05-22,1
PUR48290,CUST05472,P00326,2024-11-28,3
PUR48291,CUST05472,P00087,2026-08-02,1
PUR48292,CUST05472,P00100,2026-09-01,2
PUR48293,CUST05472,P00100,2024-09-29,1
PUR48294,CUST05472,P00100,2024-11-25,1
PUR48295,CUST05472,P00596,2025-10-11,1
PUR48296,CUST05472,P00666,2026-03-12,1
PUR48297,CUST05472,P00509,2024-09-05,1
PUR48298,CUST05472,P00209,2025-03-26,1
PUR48299,CUST05472,P00100,2025-09-16,1
PUR48300,CUST05472,P00611,2025-01-28,1
PUR48301,CUST05472,P00611,2025-10-06,1
PUR48302,CUST05473,P00221,2026-03-03,1
PUR48303,CUST05473,P00234,2026-03-21,1
PUR48304,CUST05473,P00422,2026-05-15,2
PUR48305,CUST05473,P00234,2025-03-11,1
PUR48306,CUST05473,P00352,2026-07-11,2
PUR48307,CUST05473,P00234,2026-06-03,2
PUR48308,CUST05473,P00208,2026-08-05,1
PUR48309,CUST05473,P00422,2025-07-26,1
PUR48310,CUST05473,P00234,2026-05-18,1
PUR48311,CUST05473,P00422,2025-08-22,1
PUR48312,CUST05473,P00234,2025-01-30,1
PUR48313,CUST05473,P00234,2026-03-27,2
PUR48314,CUST05473,P00234,2025-02-26,1
PUR48315,CUST05473,P00234,2026-03-29,1
PUR48316,CUST05473,P00686,2025-11-03,1
PUR48317,CUST05474,P00457,2026-03-01,1
PUR48318,CUST05474,P00543,2024-12-04,2
PUR48319,CUST05474,P00615,2025-12-30,1
PUR48320,CUST05475,P00470,2025-01-08,1
PUR48321,CUST05475,P00016,2026-04-26,1
PUR48322,CUST05475,P00060,2026-04-20,1
PUR48323,CUST05475,P00279,2025-07-21,1
PUR48324,CUST05475,P00543,2024-12-08,1
PUR48325,CUST05475,P00518,2026-06-03,1
PUR48326,CUST05475,P00004,2026-05-16,2
PUR48327,CUST05475,P00060,2025-07-11,2
PUR48328,CUST05475,P00060,2025-10-07,1
PUR48329,CUST05475,P00415,2026-08-26,1
PUR48330,CUST05475,P00518,2026-04-22,1
PUR48331,CUST05475,P00060,2025-04-07,1
PUR48332,CUST05476,P00729,2026-03-21,2
PUR48333,CUST05476,P00319,2024-09-08,1
PUR48334,CUST05476,P00739,2025-08-31,1
PUR48335,CUST05476,P00134,2025-11-23,1
PUR48336,CUST05476,P00739,2025-07-09,1
PUR48337,CUST05476,P00729,2026-06-24,1
PUR48338,CUST05476,P00284,2025-08-24,1
PUR48339,CUST05476,P00261,2026-02-03,1
PUR48340,CUST05476,P00557,2024-12-10,1
PUR48341,CUST05476,P00506,2025-05-17,2
PUR48342,CUST05476,P00506,2026-02-20,1
PUR48343,CUST05476,P00739,2024-12-20,2
PUR48344,CUST05476,P00342,2024-12-12,1
PUR48345,CUST05476,P00289,2025-11-05,1
PUR48346,CUST05477,P00240,2025-11-25,1
PUR48347,CUST05477,P00240,2026-03-04,1
PUR48348,CUST05477,P00171,2025-01-20,2
PUR48349,CUST05477,P00180,2025-02-23,1
PUR48350,CUST05478,P00515,2026-03-24,1
PUR48351,CUST05478,P00739,2025-12-30,1
PUR48352,CUST05478,P00739,2025-02-24,2
PUR48353,CUST05478,P00360,2026-08-29,1
PUR48354,CUST05478,P00739,2026-02-05,1
PUR48355,CUST05478,P00342,2025-11-17,1
PUR48356,CUST05478,P00739,2026-07-25,1
PUR48357,CUST05478,P00348,2025-10-20,1
PUR48358,CUST05478,P00739,2025-06-13,1
PUR48359,CUST05478,P00739,2025-08-08,1
PUR48360,CUST05478,P00705,2026-01-23,2
PUR48361,CUST05478,P00311,2026-02-07,1
PUR48362,CUST05478,P00255,2024-12-19,1
PUR48363,CUST05478,P00329,2026-04-08,1
PUR48364,CUST05478,P00406,2025-05-09,1
PUR48365,CUST05478,P00676,2024-11-22,1
PUR48366,CUST05478,P00684,2025-10-23,2
PUR48367,CUST05478,P00505,2025-12-10,1
PUR48368,CUST05478,P00739,2026-08-06,1
PUR48369,CUST05478,P00026,2025-12-15,1
PUR48370,CUST05478,P00676,2024-10-28,1
PUR48371,CUST05478,P00263,2026-05-09,2
PUR48372,CUST05478,P00430,2025-06-05,1
PUR48373,CUST05479,P00511,2026-05-19,1
PUR48374,CUST05479,P00511,2025-02-21,1
PUR48375,CUST05479,P00511,2026-03-27,1
PUR48376,CUST05479,P00271,2026-02-21,1
PUR48377,CUST05480,P00220,2025-12-19,1
PUR48378,CUST05480,P00015,2025-03-09,1
PUR48379,CUST05480,P00446,2026-05-11,1
PUR48380,CUST05480,P00069,2026-05-29,2
PUR48381,CUST05480,P00403,2026-04-22,1
PUR48382,CUST05480,P00447,2025-07-12,1
PUR48383,CUST05480,P00583,2025-01-20,1
PUR48384,CUST05480,P00459,2026-01-13,1
PUR48385,CUST05480,P00403,2026-03-21,2
PUR48386,CUST05480,P00046,2026-07-30,1
PUR48387,CUST05480,P00340,2025-01-18,1
PUR48388,CUST05480,P00583,2026-03-27,1
PUR48389,CUST05480,P00639,2025-05-12,2
PUR48390,CUST05480,P00159,2025-03-24,1
PUR48391,CUST05481,P00570,2026-04-04,1
PUR48392,CUST05481,P00053,2024-09-13,1
PUR48393,CUST05481,P00264,2026-05-09,1
PUR48394,CUST05481,P00198,2024-10-12,1
PUR48395,CUST05481,P00375,2024-09-11,1
PUR48396,CUST05481,P00721,2026-08-02,1
PUR48397,CUST05482,P00718,2025-02-25,1
PUR48398,CUST05482,P00100,2026-04-25,2
PUR48399,CUST05482,P00432,2026-05-23,1
PUR48400,CUST05482,P00228,2026-07-09,1
PUR48401,CUST05482,P00509,2026-05-02,1
PUR48402,CUST05482,P00191,2025-05-31,1
PUR48403,CUST05482,P00191,2025-10-20,2
PUR48404,CUST05482,P00191,2024-12-09,1
PUR48405,CUST05482,P00561,2026-04-01,1
PUR48406,CUST05482,P00191,2024-09-28,1
PUR48407,CUST05482,P00191,2025-06-10,1
PUR48408,CUST05482,P00191,2024-11-20,1
PUR48409,CUST05482,P00191,2026-06-16,2
PUR48410,CUST05482,P00741,2025-02-24,1
PUR48411,CUST05482,P00191,2025-05-25,1
PUR48412,CUST05482,P00078,2025-06-19,2
PUR48413,CUST05482,P00191,2025-10-25,1
PUR48414,CUST05483,P00562,2025-04-23,1
PUR48415,CUST05483,P00150,2024-09-09,1
PUR48416,CUST05483,P00585,2025-11-26,1
PUR48417,CUST05483,P00487,2025-10-15,1
PUR48418,CUST05483,P00523,2024-10-23,1
PUR48419,CUST05483,P00487,2025-12-27,2
PUR48420,CUST05484,P00426,2024-10-31,1
PUR48421,CUST05484,P00025,2025-05-22,1
PUR48422,CUST05484,P00025,2025-05-27,1
PUR48423,CUST05484,P00025,2025-09-22,1
PUR48424,CUST05484,P00196,2025-07-30,1
PUR48425,CUST05484,P00025,2025-02-20,1
PUR48426,CUST05484,P00217,2025-03-05,1
PUR48427,CUST05484,P00361,2026-06-28,1
PUR48428,CUST05484,P00025,2026-06-10,2
PUR48429,CUST05484,P00712,2025-12-19,1
PUR48430,CUST05484,P00630,2026-04-25,1
PUR48431,CUST05484,P00025,2024-09-05,1
PUR48432,CUST05484,P00025,2026-02-19,2
PUR48433,CUST05484,P00712,2024-10-01,2
PUR48434,CUST05485,P00515,2026-05-17,2
PUR48435,CUST05485,P00076,2025-08-16,2
PUR48436,CUST05485,P00627,2025-10-14,2
PUR48437,CUST05485,P00302,2026-01-29,1
PUR48438,CUST05485,P00288,2025-09-16,1
PUR48439,CUST05486,P00008,2024-11-11,1
PUR48440,CUST05486,P00008,2025-04-21,3
PUR48441,CUST05486,P00008,2026-06-01,1
PUR48442,CUST05486,P00008,2026-03-17,1
PUR48443,CUST05486,P00459,2024-11-05,1
PUR48444,CUST05486,P00008,2026-04-01,1
PUR48445,CUST05486,P00217,2025-12-29,1
PUR48446,CUST05486,P00008,2025-12-09,1
PUR48447,CUST05486,P00465,2025-01-24,1
PUR48448,CUST05486,P00712,2025-08-14,1
PUR48449,CUST05487,P00006,2026-08-20,1
PUR48450,CUST05487,P00484,2025-04-10,1
PUR48451,CUST05487,P00073,2024-09-06,1
PUR48452,CUST05487,P00090,2026-07-18,2
PUR48453,CUST05487,P00484,2026-07-16,1
PUR48454,CUST05487,P00484,2026-06-06,3
PUR48455,CUST05488,P00508,2025-08-19,3
PUR48456,CUST05488,P00054,2025-12-07,3
PUR48457,CUST05488,P00585,2025-01-24,1
PUR48458,CUST05488,P00330,2026-07-26,1
PUR48459,CUST05488,P00173,2026-03-21,1
PUR48460,CUST05488,P00508,2025-03-14,1
PUR48461,CUST05488,P00632,2025-12-08,1
PUR48462,CUST05488,P00173,2025-10-22,2
PUR48463,CUST05488,P00330,2026-08-23,2
PUR48464,CUST05488,P00531,2025-12-08,1
PUR48465,CUST05488,P00631,2025-06-11,1
PUR48466,CUST05488,P00429,2026-06-11,1
PUR48467,CUST05488,P00689,2024-12-31,1
PUR48468,CUST05488,P00508,2026-04-25,1
PUR48469,CUST05488,P00508,2024-09-11,1
PUR48470,CUST05489,P00412,2025-01-23,1
PUR48471,CUST05489,P00575,2025-03-25,2
PUR48472,CUST05489,P00126,2024-09-09,1
PUR48473,CUST05489,P00607,2025-09-13,1
PUR48474,CUST05489,P00126,2025-09-25,1
PUR48475,CUST05489,P00126,2025-04-26,2
PUR48476,CUST05489,P00412,2026-04-24,1
PUR48477,CUST05489,P00630,2024-09-03,1
PUR48478,CUST05489,P00430,2025-07-07,1
PUR48479,CUST05489,P00630,2024-11-10,1
PUR48480,CUST05489,P00009,2025-07-22,1
PUR48481,CUST05489,P00126,2026-03-05,1
PUR48482,CUST05489,P00430,2024-12-21,2
PUR48483,CUST05489,P00641,2025-02-15,1
PUR48484,CUST05489,P00355,2026-04-06,1
PUR48485,CUST05490,P00747,2025-12-15,1
PUR48486,CUST05490,P00172,2025-08-02,1
PUR48487,CUST05490,P00417,2025-09-20,2
PUR48488,CUST05490,P00417,2025-12-16,1
PUR48489,CUST05491,P00333,2024-12-16,1
PUR48490,CUST05491,P00241,2025-11-04,1
PUR48491,CUST05491,P00258,2024-12-19,1
PUR48492,CUST05491,P00632,2026-01-03,1
PUR48493,CUST05491,P00061,2026-05-04,1
PUR48494,CUST05491,P00730,2025-11-07,2
PUR48495,CUST05491,P00168,2025-10-05,1
PUR48496,CUST05491,P00080,2025-06-04,1
PUR48497,CUST05491,P00629,2025-10-19,2
PUR48498,CUST05491,P00402,2025-08-27,1
PUR48499,CUST05491,P00069,2025-08-16,3
PUR48500,CUST05491,P00072,2024-10-22,1
PUR48501,CUST05491,P00241,2026-02-07,1
PUR48502,CUST05491,P00629,2025-11-24,1
PUR48503,CUST05492,P00009,2026-03-16,2
PUR48504,CUST05492,P00577,2025-04-16,1
PUR48505,CUST05492,P00692,2026-02-06,1
PUR48506,CUST05492,P00592,2025-12-29,2
PUR48507,CUST05492,P00697,2026-01-19,2
PUR48508,CUST05492,P00255,2025-04-28,1
PUR48509,CUST05492,P00558,2024-12-28,1
PUR48510,CUST05492,P00476,2026-07-23,2
PUR48511,CUST05493,P00326,2026-06-02,1
PUR48512,CUST05494,P00533,2026-06-26,1
PUR48513,CUST05494,P00506,2025-11-06,1
PUR48514,CUST05494,P00628,2025-04-17,1
PUR48515,CUST05494,P00628,2025-01-19,1
PUR48516,CUST05494,P00505,2026-05-01,2
PUR48517,CUST05494,P00184,2024-10-17,1
